city,state,lat,lng,countyName
REPUBLIC,WA,48.6483,-118.7334,FERRY
WARM BEACH,WA,48.1649,-122.3442,SNOHOMISH
NAPAVINE,WA,46.5842,-122.9006,LEWIS
MUKILTEO,WA,47.9096,-122.3035,SNOHOMISH
YELM,WA,46.9398,-122.6261,THURSTON
CHEHALIS,WA,46.6638,-122.965,LEWIS
OAK HARBOR,WA,48.2965,-122.6333,ISLAND
WHITE SWAN,WA,46.3769,-120.7382,YAKIMA
WEST RICHLAND,WA,46.3115,-119.3998,BENTON
WASHOUGAL,WA,45.5822,-122.3448,CLARK
SOAP LAKE,WA,47.3914,-119.4892,GRANT
CHENEY,WA,47.4901,-117.579,SPOKANE
NORTHPORT,WA,48.9159,-117.7796,STEVENS
VASHON,WA,47.4122,-122.4726,KING
KELLER,WA,48.0852,-118.7164,FERRY
EATONVILLE,WA,46.8681,-122.2697,PIERCE
WINLOCK,WA,46.4907,-122.9342,LEWIS
MILTON,WA,47.2522,-122.3156,PIERCE
COULEE DAM,WA,47.9689,-118.976,OKANOGAN
ILWACO,WA,46.3101,-124.0416,PACIFIC
OCEAN SHORES,WA,46.9685,-124.1521,GRAYS HARBOR
CHELAN,WA,47.8414,-120.0263,CHELAN
MOSSYROCK,WA,46.5305,-122.4887,LEWIS
OROVILLE,WA,48.9419,-119.4305,OKANOGAN
EASTON,WA,47.2405,-121.1733,KITTITAS
LONG BEACH,WA,46.3559,-124.0557,PACIFIC
GRAYLAND,WA,46.8304,-124.0898,GRAYS HARBOR
ROOSEVELT,WA,45.7476,-120.2161,KLICKITAT
PULLMAN,WA,46.734,-117.1669,WHITMAN
BUCKLEY,WA,47.1615,-122.02,PIERCE
TOLEDO,WA,46.4415,-122.8497,LEWIS
WOODINVILLE,WA,47.7569,-122.1478,KING
LA CENTER,WA,45.8595,-122.6757,CLARK
SUQUAMISH,WA,47.7237,-122.583,KITSAP
MAPLE FALLS,WA,48.9135,-122.1048,WHATCOM
MEDICAL LAKE,WA,47.5712,-117.6893,SPOKANE
NEAH BAY,WA,48.3612,-124.6115,CLALLAM
ENUMCLAW,WA,47.2017,-121.9897,KING
CLINTON,WA,47.9731,-122.3577,ISLAND
KAHLOTUS,WA,46.6433,-118.556,FRANKLIN
TENINO,WA,46.8537,-122.8607,THURSTON
PORT LUDLOW,WA,47.9101,-122.7006,JEFFERSON
DAYTON,WA,46.3169,-117.9768,COLUMBIA
LEAVENWORTH,WA,47.5948,-120.6628,CHELAN
SEATAC,WA,47.4444,-122.2986,KING
ALLYN,WA,47.3863,-122.8386,MASON
EVERSON,WA,48.9123,-122.351,WHATCOM
MOXEE,WA,46.564,-120.3966,YAKIMA
ENTIAT,WA,47.678,-120.2176,CHELAN
SNOQUALMIE PASS,WA,47.4014,-121.4109,KITTITAS
NACHES,WA,46.726,-120.6911,YAKIMA
LYLE,WA,45.6955,-121.2805,KLICKITAT
LOON LAKE,WA,48.0685,-117.6297,STEVENS
WINTHROP,WA,48.4717,-120.179,OKANOGAN
MEAD,WA,47.7795,-117.35,SPOKANE
RIDGEFIELD,WA,45.8114,-122.705,CLARK
BURBANK,WA,46.1991,-118.9728,WALLA WALLA
MEDINA,WA,47.6273,-122.2427,KING
TWISP,WA,48.362,-120.1172,OKANOGAN
RITZVILLE,WA,47.1253,-118.3809,ADAMS
SATSOP,WA,47.0223,-123.4737,GRAYS HARBOR
GEORGE,WA,47.0846,-119.86,GRANT
COSMOPOLIS,WA,46.954,-123.7726,GRAYS HARBOR
BENTON CITY,WA,46.2623,-119.4812,BENTON
AMBOY,WA,45.9122,-122.4796,CLARK
ROY,WA,46.997,-122.5423,PIERCE
TAHOLAH,WA,47.3283,-124.2728,GRAYS HARBOR
FARMINGTON,WA,47.0887,-117.0464,WHITMAN
NEWPORT,WA,48.1788,-117.0543,PEND OREILLE
CHEWELAH,WA,48.293,-117.7336,STEVENS
ELECTRIC CITY,WA,47.9218,-119.0475,GRANT
TOPPENISH,WA,46.3806,-120.3123,YAKIMA
ROCK ISLAND,WA,47.3739,-120.1382,DOUGLAS
CARBONADO,WA,47.0805,-122.0536,PIERCE
GRANDVIEW,WA,46.2444,-119.9091,YAKIMA
MANCHESTER,WA,47.5519,-122.5517,KITSAP
WATERVILLE,WA,47.648,-120.0707,DOUGLAS
BRINNON,WA,47.6689,-122.9249,JEFFERSON
DALLESPORT,WA,45.6316,-121.1749,KLICKITAT
PRESCOTT,WA,46.2988,-118.3126,WALLA WALLA
CLE ELUM,WA,47.1943,-120.9539,KITTITAS
INDEX,WA,47.8212,-121.5562,SNOHOMISH
PACIFIC,WA,47.261,-122.2507,KING
CONNELL,WA,46.6622,-118.8404,FRANKLIN
HANSVILLE,WA,47.8978,-122.5579,KITSAP
BREWSTER,WA,48.1015,-119.776,OKANOGAN
GARFIELD,WA,47.0103,-117.1395,WHITMAN
OCEAN PARK,WA,46.4961,-124.0443,PACIFIC
BELFAIR,WA,47.4495,-122.8487,MASON
MILL CREEK,WA,47.8631,-122.2037,SNOHOMISH
CARNATION,WA,47.6442,-121.9041,KING
PALOUSE,WA,46.9103,-117.0751,WHITMAN
ELMA,WA,47.0055,-123.4112,GRAYS HARBOR
PE ELL,WA,46.5712,-123.2982,LEWIS
PROSSER,WA,46.2068,-119.7662,BENTON
BRUSH PRAIRIE,WA,45.7251,-122.5483,CLARK
POINT ROBERTS,WA,48.9883,-123.0576,WHATCOM
GRAND COULEE,WA,47.9392,-119.0028,GRANT
SPRINGDALE,WA,48.0572,-117.7466,STEVENS
ESSEX JUNCTION,VT,44.4902,-73.114,CHITTENDEN
SOUTH BURLINGTON,VT,44.4622,-73.2203,CHITTENDEN
RUTLAND,VT,43.6091,-72.9782,RUTLAND
ISLAND POND,VT,44.8125,-71.8862,ESSEX
LYNDONVILLE,VT,44.5352,-72.0016,CALEDONIA
MONTPELIER,VT,44.2658,-72.5717,WASHINGTON
GRANITEVILLE,VT,44.1463,-72.4817,WASHINGTON
NEWPORT,VT,44.9375,-72.2088,ORLEANS
ENOSBURG FALLS,VT,44.9083,-72.8029,FRANKLIN
VERGENNES,VT,44.1664,-73.2555,ADDISON
BURLINGTON,VT,44.4877,-73.2314,CHITTENDEN
MORRISVILLE,VT,44.5583,-72.5933,LAMOILLE
BARRE,VT,44.1997,-72.5083,WASHINGTON
EAST BARRE,VT,44.1498,-72.4498,WASHINGTON
SAXTONS RIVER,VT,43.1391,-72.5101,WINDHAM
JEFFERSONVILLE,VT,44.6427,-72.8282,LAMOILLE
QUECHEE,VT,43.6444,-72.4185,WINDSOR
WHITE RIVER JUNCTION,VT,43.6496,-72.3239,WINDSOR
WINOOSKI,VT,44.4951,-73.1843,CHITTENDEN
WILLIAMSBURG,VA,37.2692,-76.7076,WILLIAMSBURG
YORKTOWN,VA,37.2352,-76.5146,YORK
CHARLOTTESVILLE,VA,38.0375,-78.4855,CHARLOTTESVILLE
LYNCHBURG,VA,37.4003,-79.1909,LYNCHBURG
PORTSMOUTH,VA,36.8468,-76.354,PORTSMOUTH
HALIFAX,VA,36.7612,-78.9279,HALIFAX
GATE CITY,VA,36.6401,-82.5782,SCOTT
NORFOLK,VA,36.8945,-76.259,NORFOLK
VIRGINIA BEACH,VA,36.7335,-76.0435,VIRGINIA BEACH
WINCHESTER,VA,39.1735,-78.1746,WINCHESTER
STAUNTON,VA,38.1593,-79.0611,STAUNTON
FREDERICKSBURG,VA,38.2992,-77.4872,FREDERICKSBURG
MAX MEADOWS,VA,36.9798,-80.9678,WYTHE
VIENNA,VA,38.8996,-77.2597,FAIRFAX
BRIDGEWATER,VA,38.3862,-78.9674,ROCKINGHAM
RICHMOND,VA,37.5295,-77.4756,RICHMOND
CHRISTIANSBURG,VA,37.1411,-80.4028,MONTGOMERY
LEXINGTON,VA,37.7825,-79.444,LEXINGTON
DANVILLE,VA,36.5831,-79.4087,DANVILLE
FRONT ROYAL,VA,38.926,-78.1838,WARREN
DALE CITY,VA,38.6473,-77.3459,PRINCE WILLIAM
MANASSAS,VA,38.7479,-77.4839,MANASSAS
ABINGDON,VA,36.7089,-81.9713,WASHINGTON
WARRENTON,VA,38.7176,-77.7975,FAUQUIER
SUFFOLK,VA,36.6953,-76.6398,SUFFOLK
WOODBRIDGE,VA,38.6569,-77.2403,PRINCE WILLIAM
BROADLANDS,VA,39.0168,-77.5167,LOUDOUN
ASHBURN,VA,39.03,-77.4711,LOUDOUN
PARKSLEY,VA,37.7862,-75.6538,ACCOMACK
NEWPORT NEWS,VA,37.1051,-76.5185,NEWPORT NEWS
TAZEWELL,VA,37.1268,-81.5134,TAZEWELL
MCLEAN,VA,38.943600000000004,-77.1943,FAIRFAX
BURKE,VA,38.7773,-77.2633,FAIRFAX
GAINESVILLE,VA,38.7931,-77.6347,PRINCE WILLIAM
SURRY,VA,37.1371,-76.8333,SURRY
OCCOQUAN,VA,38.6825,-77.2606,PRINCE WILLIAM
FALLS CHURCH,VA,38.8847,-77.1751,FALLS CHURCH
ROANOKE,VA,37.2785,-79.958,ROANOKE
HILLSVILLE,VA,36.7613,-80.7372,CARROLL
WAYNESBORO,VA,38.0674,-78.9014,WAYNESBORO
HARRISONBURG,VA,38.4361,-78.8735,HARRISONBURG
RESTON,VA,38.9497,-77.3461,FAIRFAX
BASSETT,VA,36.7615,-79.9866,HENRY
CENTREVILLE,VA,38.8391,-77.4388,FAIRFAX
RUCKERSVILLE,VA,38.2314,-78.3756,GREENE
SALUDA,VA,37.6053,-76.5938,MIDDLESEX
BASKERVILLE,VA,36.6844,-78.2732,MECKLENBURG
WISE,VA,36.9767,-82.5809,WISE
KING GEORGE,VA,38.2807,-77.1896,KING GEORGE
CHESAPEAKE,VA,36.6778,-76.3024,CHESAPEAKE
SOUTH HILL,VA,36.7254,-78.1287,MECKLENBURG
HOPEWELL,VA,37.2915,-77.2985,HOPEWELL
COEBURN,VA,36.9444,-82.4698,WISE
ALEXANDRIA,VA,38.8185,-77.0861,ALEXANDRIA
CULPEPER,VA,38.4705,-78.0001,CULPEPER
KING WILLIAM,VA,37.6882,-77.0212,KING WILLIAM
WINDSOR,VA,36.8095,-76.7406,ISLE OF WIGHT
PRINCE GEORGE,VA,37.2209,-77.2683,PRINCE GEORGE
LEESBURG,VA,39.1058,-77.5544,LOUDOUN
CLIFTON FORGE,VA,37.8232,-79.825,ALLEGHANY
LURAY,VA,38.665,-78.4546,PAGE
MECHANICSVILLE,VA,37.6262,-77.3561,HANOVER
WYTHEVILLE,VA,36.953,-81.0881,WYTHE
APPALACHIA,VA,36.9098,-82.7882,WISE
SHORT PUMP,VA,37.6549,-77.6201,HENRICO
PEARISBURG,VA,37.3289,-80.7275,GILES
FAIRFAX,VA,38.8531,-77.2998,FAIRFAX
HURT,VA,37.0954,-79.3029,PITTSYLVANIA
COURTLAND,VA,36.7123,-77.062,SOUTHAMPTON
MARION,VA,36.8389,-81.5135,SMYTH
WOODLAWN,VA,38.7332,-77.1149,FAIRFAX
SOUTH RIDING,VA,38.912,-77.5132,LOUDOUN
GREENVILLE,VA,38.0036,-79.1522,AUGUSTA
WEYERS CAVE,VA,38.2844,-78.9125,AUGUSTA
NEW KENT,VA,37.5095,-76.9862,NEW KENT
MADISON HEIGHTS,VA,37.4487,-79.1057,AMHERST
ARLINGTON,VA,38.8786,-77.1011,ARLINGTON
MARTINSVILLE,VA,36.6827,-79.8636,MARTINSVILLE
COLONIAL HEIGHTS,VA,37.265,-77.3969,COLONIAL HEIGHTS
FRANKLIN,VA,36.6831,-76.9386,FRANKLIN
STERLING,VA,39.0052,-77.405,LOUDOUN
CHANTILLY,VA,38.8868,-77.4453,FAIRFAX
STANARDSVILLE,VA,38.2991,-78.4367,GREENE
SMITHFIELD,VA,36.9754,-76.6162,ISLE OF WIGHT
VINTON,VA,37.2746,-79.8887,ROANOKE
HAMPTON,VA,37.0551,-76.363,HAMPTON
BLACKSTONE,VA,37.0821,-78.0029,NOTTOWAY
COLONIAL BEACH,VA,38.2565,-76.9784,WESTMORELAND
STUARTS DRAFT,VA,38.0245,-79.0308,AUGUSTA
SPRINGFIELD,VA,38.7809,-77.1839,FAIRFAX
BROADWAY,VA,38.6083,-78.8016,ROCKINGHAM
MADISON,VA,38.3794,-78.2586,MADISON
STEPHENS CITY,VA,39.0902,-78.223,FREDERICK
DUMFRIES,VA,38.567,-77.3233,PRINCE WILLIAM
CHASE CITY,VA,36.7998,-78.461,MECKLENBURG
BEDFORD,VA,37.336,-79.5179,BEDFORD
HEATHSVILLE,VA,37.92,-76.4785,NORTHUMBERLAND
CHATHAM,VA,36.8185,-79.3967,PITTSYLVANIA
CARROLLTON,VA,36.9394,-76.5264,ISLE OF WIGHT
HAYMARKET,VA,38.8122,-77.6363,PRINCE WILLIAM
TROUTVILLE,VA,37.4168,-79.8779,BOTETOURT
GREAT FALLS,VA,39.011,-77.3013,FAIRFAX
HERNDON,VA,38.9699,-77.3867,FAIRFAX
STUART,VA,36.6404,-80.2687,PATRICK
DALEVILLE,VA,37.415,-79.9132,BOTETOURT
MANASSAS PARK,VA,38.7719,-77.445,MANASSAS PARK
FAIRFAX STATION,VA,38.7942,-77.3358,FAIRFAX
PURCELLVILLE,VA,39.1378,-77.7109,LOUDOUN
BURKEVILLE,VA,37.1879,-78.2012,NOTTOWAY
FERRUM,VA,36.9313,-80.0149,FRANKLIN
AMHERST,VA,37.5816,-79.0509,AMHERST
BOYCE,VA,39.0933,-78.0601,CLARKE
COVINGTON,VA,37.7785,-79.9868,COVINGTON
BOYDTON,VA,36.666,-78.3908,MECKLENBURG
CHARLOTTE COURT HOUSE,VA,37.0563,-78.6377,CHARLOTTE
POWHATAN,VA,37.5427,-77.9267,POWHATAN
BRIGHTWOOD,VA,38.4132,-78.188,MADISON
CHESTER,VA,37.3531,-77.4342,CHESTERFIELD
ROUND HILL,VA,39.1319,-77.7681,LOUDOUN
DAMASCUS,VA,36.6326,-81.7891,WASHINGTON
PULASKI,VA,37.0528,-80.7624,PULASKI
BIG STONE GAP,VA,36.8626,-82.7769,WISE
IVOR,VA,36.9052,-76.8978,SOUTHAMPTON
HOT SPRINGS,VA,38.0013,-79.8239,BATH
CHINCOTEAGUE,VA,37.9591,-75.3496,ACCOMACK
DAHLGREN,VA,38.3444,-77.0624,KING GEORGE
INDEPENDENT HILL,VA,38.6404,-77.409,PRINCE WILLIAM
SALEM,VA,37.2864,-80.0555,SALEM
FLOYD,VA,36.9118,-80.3184,FLOYD
NEW CASTLE,VA,37.5013,-80.1119,CRAIG
KILMARNOCK,VA,37.7118,-76.3834,LANCASTER
BLACKSBURG,VA,37.23,-80.4279,MONTGOMERY
MINERAL,VA,38.0068,-77.9061,LOUISA
WARSAW,VA,37.9603,-76.761,RICHMOND
ASHLAND,VA,37.7596,-77.4715,HANOVER
FINCASTLE,VA,37.4994,-79.8757,BOTETOURT
PETERSBURG,VA,37.2043,-77.3913,PETERSBURG
NOKESVILLE,VA,38.694,-77.5757,PRINCE WILLIAM
ACCOMAC,VA,37.7196,-75.6674,ACCOMACK
STRASBURG,VA,38.9961,-78.3548,SHENANDOAH
BRISTOL,VA,36.618,-82.1606,BRISTOL
WEST POINT,VA,37.5519,-76.8017,KING WILLIAM
NEW BALTIMORE,VA,38.7495,-77.7151,FAUQUIER
HIGHLAND SPRINGS,VA,37.5516,-77.3285,HENRICO
BON AIR,VA,37.5187,-77.5713,CHESTERFIELD
SALTVILLE,VA,36.8751,-81.7642,SMYTH
SANFORD,VA,37.9299,-75.662,ACCOMACK
LOVINGSTON,VA,37.7605,-78.8689,NELSON
GLEN ALLEN,VA,37.666,-77.4838,HENRICO
STANLEY,VA,38.5769,-78.5027,PAGE
ONANCOCK,VA,37.7102,-75.7433,ACCOMACK
TOMS BROOK,VA,38.9466,-78.44,SHENANDOAH
GROTTOES,VA,38.2692,-78.8252,ROCKINGHAM
NORTON,VA,36.9314,-82.6262,NORTON
INDEPENDENCE,VA,36.6254,-81.1511,GRAYSON
LORTON,VA,38.6984,-77.2163,FAIRFAX
SANDSTON,VA,37.512,-77.3149,HENRICO
CHURCHVILLE,VA,38.2247,-79.1619,AUGUSTA
WOODSTOCK,VA,38.875,-78.516,SHENANDOAH
QUINBY,VA,37.5533,-75.7368,ACCOMACK
APPOMATTOX,VA,37.3591,-78.8269,APPOMATTOX
HARBORTON,VA,37.6596,-75.8332,ACCOMACK
GOOCHLAND,VA,37.6973,-77.8944,GOOCHLAND
MAURERTOWN,VA,38.9325,-78.4615,SHENANDOAH
VERONA,VA,38.1939,-79.0087,AUGUSTA
GALAX,VA,36.6661,-80.9176,GALAX
RADFORD,VA,37.1229,-80.5587,RADFORD
ROCKY MOUNT,VA,37.0045,-79.8854,FRANKLIN
PEMBROKE,VA,37.3219,-80.6365,GILES
BERRYVILLE,VA,39.1504,-77.9824,CLARKE
WHITE STONE,VA,37.644,-76.3897,LANCASTER
BLAIRS,VA,36.6958,-79.3774,PITTSYLVANIA
FORT CHISWELL,VA,36.9444,-80.9577,WYTHE
POUND,VA,37.126,-82.6071,WISE
CAPE CHARLES,VA,37.257,-76.0093,NORTHAMPTON
IRON GATE,VA,37.7985,-79.7903,ALLEGHANY
GRETNA,VA,36.9492,-79.3646,PITTSYLVANIA
MOUNT SIDNEY,VA,38.2586,-78.9654,AUGUSTA
REMINGTON,VA,38.5346,-77.8083,FAUQUIER
OREM,UT,40.2983,-111.6992,UTAH
PROVO,UT,40.2457,-111.6457,UTAH
OGDEN,UT,41.2278,-111.9682,WEBER
SANDY,UT,40.571,-111.8505,SALT LAKE
ALPINE,UT,40.4629,-111.7724,UTAH
WEST JORDAN,UT,40.6024,-112.0008,SALT LAKE
PARK CITY,UT,40.6505,-111.502,SUMMIT
SALT LAKE CITY,UT,40.7777,-111.9306,SALT LAKE
NEW HARMONY,UT,37.4803,-113.3096,WASHINGTON
IVINS,UT,37.1742,-113.6809,WASHINGTON
EAGLE MOUNTAIN,UT,40.3137,-112.0114,UTAH
SOUTH JORDAN,UT,40.557,-111.9782,SALT LAKE
PRICE,UT,39.604,-110.8004,CARBON
ROOSEVELT,UT,40.2924,-110.0093,DUCHESNE
CLEARFIELD,UT,41.103,-112.0237,DAVIS
LEHI,UT,40.4136,-111.8726,UTAH
VERNAL,UT,40.4517,-109.5379,UINTAH
HURRICANE,UT,37.1487,-113.3517,WASHINGTON
WENDOVER,UT,40.7241,-114.025,TOOELE
BRIGHAM CITY,UT,41.5034,-112.0454,BOX ELDER
DRAPER,UT,40.4957,-111.8605,SALT LAKE
SARATOGA SPRINGS,UT,40.3449,-111.9152,UTAH
GARDEN CITY,UT,41.937,-111.4122,RICH
CENTERVILLE,UT,40.9284,-111.8849,DAVIS
LAYTON,UT,41.0769,-111.9621,DAVIS
GOSHEN,UT,39.951,-111.9008,UTAH
AMERICAN FORK,UT,40.3792,-111.7952,UTAH
MILFORD,UT,38.3945,-113.0123,BEAVER
SPANISH FORK,UT,40.1101,-111.6406,UTAH
SPRINGVILLE,UT,40.1638,-111.6206,UTAH
BOUNTIFUL,UT,40.8722,-111.8647,DAVIS
CEDAR CITY,UT,37.6834,-113.0956,IRON
KAYSVILLE,UT,41.029,-111.9456,DAVIS
MOAB,UT,38.5701,-109.5477,GRAND
FERRON,UT,39.0913,-111.1337,EMERY
RIVERTON,UT,40.5177,-111.9635,SALT LAKE
GREEN RIVER,UT,38.9935,-110.1723,EMERY
SPRINGDALE,UT,37.1816,-113.0048,WASHINGTON
VIRGIN,UT,37.2082,-113.2086,WASHINGTON
PANGUITCH,UT,37.8232,-112.4348,GARFIELD
PAYSON,UT,40.036,-111.7395,UTAH
LOGAN,UT,41.74,-111.8419,CACHE
WOODS CROSS,UT,40.8731,-111.917,DAVIS
HERRIMAN,UT,40.4899,-112.0171,SALT LAKE
ROY,UT,41.1715,-112.0485,WEBER
SYRACUSE,UT,41.086,-112.0698,DAVIS
TOOELE,UT,40.5393,-112.3082,TOOELE
MONROE,UT,38.6229,-112.1198,SEVIER
MIDVALE,UT,40.6148,-111.8928,SALT LAKE
BOULDER,UT,37.9228,-111.4319,GARFIELD
EDEN,UT,41.3022,-111.8086,WEBER
SANTA CLARA,UT,37.131100000000004,-113.6561,WASHINGTON
MAPLETON,UT,40.1188,-111.5742,UTAH
RICHMOND,UT,41.923,-111.8075,CACHE
ENTERPRISE,UT,37.5717,-113.743,WASHINGTON
WELLSVILLE,UT,41.6223,-111.943,CACHE
LEEDS,UT,37.2372,-113.3471,WASHINGTON
SALEM,UT,40.054,-111.672,UTAH
LINDON,UT,40.3414,-111.7187,UTAH
DELTA,UT,39.3623,-112.5467,MILLARD
GLENDALE,UT,37.3342,-112.6035,KANE
WILLARD,UT,41.4146,-112.0446,BOX ELDER
SCIPIO,UT,39.2491,-112.1044,MILLARD
EUREKA,UT,39.9588,-112.1149,JUAB
BEAVER,UT,38.2759,-112.6383,BEAVER
FARMINGTON,UT,40.9846,-111.9065,DAVIS
MAGNA,UT,40.7634,-112.1599,SALT LAKE
RICHFIELD,UT,38.7628,-112.0926,SEVIER
NORTH SALT LAKE,UT,40.8439,-111.9187,DAVIS
SALINA,UT,38.9366,-111.8665,SEVIER
HILDALE,UT,37.0171,-112.9786,WASHINGTON
HUNTSVILLE,UT,41.2602,-111.7741,WEBER
NEPHI,UT,39.7072,-111.8323,JUAB
NEOLA,UT,40.4342,-110.0309,DUCHESNE
MORGAN,UT,41.0414,-111.6802,MORGAN
FIELDING,UT,41.8126,-112.1174,BOX ELDER
KAMAS,UT,40.6499,-111.2723,SUMMIT
NEW BRAUNFELS,TX,29.6994,-98.1148,COMAL
SAN ANTONIO,TX,29.4658,-98.5253,BEXAR
WICHITA FALLS,TX,33.9072,-98.5291,WICHITA
HOUSTON,TX,29.7863,-95.3889,HARRIS
DALLAS,TX,32.7936,-96.7662,DALLAS
EL PASO,TX,31.8479,-106.4309,EL PASO
EUSTACE,TX,32.3075,-96.0139,HENDERSON
PLANO,TX,33.0502,-96.7487,COLLIN
COPPERAS COVE,TX,31.1192,-97.914,CORYELL
LUBBOCK,TX,33.5659,-101.8878,LUBBOCK
TOMBALL,TX,30.0951,-95.6194,HARRIS
SOUTHLAKE,TX,32.9545,-97.1503,TARRANT
AUSTIN,TX,30.3004,-97.7522,TRAVIS
SEABROOK,TX,29.5751,-95.0236,HARRIS
ALLEN,TX,33.1088,-96.6735,COLLIN
PAMPA,TX,35.5479,-100.9651,GRAY
DICKINSON,TX,29.4546,-95.0583,GALVESTON
WOLFE CITY,TX,33.3687,-96.072,HUNT
PEARLAND,TX,29.5585,-95.3215,BRAZORIA
AMARILLO,TX,35.1988,-101.8311,POTTER
ARLINGTON,TX,32.6998,-97.125,TARRANT
ABILENE,TX,32.4543,-99.7384,TAYLOR
FRISCO,TX,33.1555,-96.8215,COLLIN
HARPER,TX,30.2903,-99.2459,GILLESPIE
CORPUS CHRISTI,TX,27.726,-97.3755,NUECES
ALTO,TX,31.6509,-95.0708,CHEROKEE
MCKINNEY,TX,33.2015,-96.6669,COLLIN
NACOGDOCHES,TX,31.6134,-94.6528,NACOGDOCHES
CHINA SPRING,TX,31.6492,-97.3047,MCLENNAN
CARROLLTON,TX,32.989,-96.8999,DALLAS
ROUND ROCK,TX,30.5254,-97.666,WILLIAMSON
MANSFIELD,TX,32.569,-97.1211,TARRANT
TEXAS CITY,TX,29.4128,-94.9658,GALVESTON
TILDEN,TX,28.4598,-98.5488,MCMULLEN
AQUILLA,TX,31.8548,-97.22,HILL
MCALLEN,TX,26.2273,-98.2471,HIDALGO
TYLER,TX,32.3184,-95.3062,SMITH
GORDON,TX,32.5455,-98.3672,PALO PINTO
TUSCOLA,TX,32.2106,-99.7994,TAYLOR
HONEY GROVE,TX,33.5866,-95.909,FANNIN
SAN ANGELO,TX,31.4424,-100.4506,TOM GREEN
CANTON,TX,32.5543,-95.864,VAN ZANDT
CHILDRESS,TX,34.4293,-100.2516,CHILDRESS
SHERMAN,TX,33.6274,-96.6218,GRAYSON
GAINESVILLE,TX,33.6391,-97.1488,COOKE
RIVERSIDE,TX,30.8472,-95.3984,WALKER
AVINGER,TX,32.8981,-94.5531,CASS
FORT WORTH,TX,32.7811,-97.3473,TARRANT
SWEENY,TX,29.0464,-95.6986,BRAZORIA
LINDALE,TX,32.4934,-95.4069,SMITH
CROSBY,TX,29.9146,-95.0591,HARRIS
SPRING,TX,30.0613,-95.383,HARRIS
HENDERSON,TX,32.1576,-94.796,RUSK
NORTH RICHLAND HILLS,TX,32.8605,-97.218,TARRANT
LEANDER,TX,30.5728,-97.8618,WILLIAMSON
TROUP,TX,32.145,-95.1229,SMITH
LIVINGSTON,TX,30.71,-94.9381,POLK
TRINITY,TX,30.9445,-95.3736,TRINITY
GARLAND,TX,32.91,-96.6305,DALLAS
WHITNEY,TX,31.952,-97.3192,HILL
KATY,TX,29.7904,-95.8353,HARRIS
HARKER HEIGHTS,TX,31.0572,-97.6445,BELL
HARLINGEN,TX,26.1917,-97.6976,CAMERON
ROUND MOUNTAIN,TX,30.4298,-98.3609,BLANCO
DENTON,TX,33.2176,-97.1419,DENTON
SALADO,TX,30.9462,-97.5281,BELL
WINNIE,TX,29.8167,-94.3807,CHAMBERS
BANDERA,TX,29.7253,-99.074,BANDERA
HALTOM CITY,TX,32.8176,-97.2707,TARRANT
ELGIN,TX,30.352,-97.3879,BASTROP
MIDLAND,TX,32.0249,-102.1137,MIDLAND
SUGAR LAND,TX,29.5935,-95.6357,FORT BEND
ALVIN,TX,29.3871,-95.2933,BRAZORIA
DAYTON,TX,30.0292,-94.9038,LIBERTY
CLEVELAND,TX,30.3374,-95.0931,LIBERTY
MISSION,TX,26.2041,-98.3251,HIDALGO
ATHENS,TX,32.2041,-95.8321,HENDERSON
FLOWER MOUND,TX,33.0344,-97.1146,DENTON
SANTA FE,TX,29.3892,-95.1005,GALVESTON
BROWNWOOD,TX,31.7127,-98.9767,BROWN
VICTORIA,TX,28.8285,-96.985,VICTORIA
ASPERMONT,TX,33.1405,-100.2253,STONEWALL
CANYON LAKE,TX,29.8761,-98.2611,COMAL
IRVING,TX,32.8584,-96.9702,DALLAS
LEWISVILLE,TX,33.0452,-96.9823,DENTON
LAKEWAY,TX,30.3547,-97.9854,TRAVIS
KERENS,TX,32.1308,-96.2251,NAVARRO
CONROE,TX,30.3239,-95.4825,MONTGOMERY
GRAND PRAIRIE,TX,32.6872,-97.0209,DALLAS
WOLFFORTH,TX,33.5148,-102.0066,LUBBOCK
MORTON,TX,33.7248,-102.7593,COCHRAN
ELDORADO,TX,30.8617,-100.5979,SCHLEICHER
COMFORT,TX,29.9714,-98.904,KENDALL
HOOKS,TX,33.4707,-94.2841,BOWIE
MONTGOMERY,TX,30.3921,-95.6958,MONTGOMERY
GEORGETOWN,TX,30.6668,-97.6953,WILLIAMSON
CELINA,TX,33.3188,-96.7865,COLLIN
LEAGUE CITY,TX,29.4873,-95.1087,GALVESTON
ROYSE CITY,TX,32.9762,-96.3175,ROCKWALL
KRUM,TX,33.2652,-97.2256,DENTON
MILLICAN,TX,30.467,-96.2035,BRAZOS
HUTTO,TX,30.5373,-97.5516,WILLIAMSON
RIO HONDO,TX,26.2347,-97.5817,CAMERON
MIDLOTHIAN,TX,32.4668,-96.9892,ELLIS
RICHMOND,TX,29.5825,-95.7602,FORT BEND
KINGSVILLE,TX,27.5094,-97.8611,KLEBERG
ADDISON,TX,32.959,-96.8355,DALLAS
CEDAR PARK,TX,30.5106,-97.8196,WILLIAMSON
ALPINE,TX,30.364,-103.665,BREWSTER
COLLEGE STATION,TX,30.5852,-96.296,BRAZOS
TERRELL,TX,32.7341,-96.2939,KAUFMAN
HUMBLE,TX,29.9921,-95.2655,HARRIS
SAN MARCOS,TX,29.8736,-97.9381,HAYS
